Price,Close,High,Low,Open,Volume
2019-01-24,237.01937866210938,237.60396750624668,235.69735706430419,236.71360850659136,59204100
2019-01-25,239.0249481201172,239.85234733316568,237.11836476084255,238.87204929051913,96883400
2019-01-28,237.20831298828125,237.27124550131185,235.43662414673517,236.87556384393622,85613700
2019-01-29,236.89352416992188,237.9187504502551,236.05715030653346,237.3521931994207,66136300
2019-01-30,240.6437225341797,241.4890984891939,237.64895310091936,238.41339230860103,92473700
2019-01-31,242.75718688964844,243.2428348680821,240.36495548279828,240.58081427626428,104012100
2019-02-01,242.8740997314453,243.8993535043957,242.08268154435896,242.95503648528486,85782500
2019-02-04,244.5828399658203,244.6457999257917,242.24456633474705,242.91906676031667,60744800
2019-02-05,245.60804748535156,245.91381766050796,244.51085923544335,245.0144839292877,79552800
2019-02-06,245.28436279296875,245.8239687181807,244.54692972219308,245.32934596327658,58347800
2019-02-07,242.94601440429688,244.2140507458465,241.28224160093168,243.665470372813,95482000
2019-02-08,243.24278259277344,243.34169612417344,240.86852849334147,241.6959275585791,75788900
2019-02-11,243.3777313232422,244.16014741112846,242.8471276250836,243.89936034549442,68021400
2019-02-12,246.50741577148438,246.88512062206982,244.92457940010192,244.99654147816,72270200
2019-02-13,247.3077392578125,248.15311504215603,246.92103239457634,247.3437202867481,65277200
2019-02-14,246.75929260253906,247.89246234124036,245.40128934079377,246.21968665813378,83234400
2019-02-15,249.44822692871094,249.4842079676425,248.333061731253,248.53989095275435,97088700
2019-02-19,249.87997436523438,250.53647066471768,248.63888896963925,248.64789109280943,59120800
2019-02-20,250.38351440429688,250.84218340260153,249.34028395344964,249.84390866137753,76610800
2019-02-21,249.49322509765625,250.10476556882577,248.53093122815866,249.74503749434328,64214700
2019-02-22,251.04002380371094,251.23785087131415,249.4751644927325,250.1136837390961,78114600
2019-02-25,251.3818359375,252.9916515215449,251.30089916898325,252.47004986482725,69030700
2019-02-26,251.201904296875,252.08323378802743,250.82417205389012,251.03102869236844,56844100
2019-02-27,251.0940704345703,251.44479643221015,249.54721481574416,250.4825024397813,56921600
2019-02-28,250.62631225585938,251.31881677916292,250.3025652933955,250.87812459738245,69268300
2019-03-01,252.19122314453125,252.60490905187496,250.75228342210553,252.20919994207057,78880500
2019-03-04,251.27381896972656,253.49517420646256,248.97152699709557,253.25236399877753,106494600
2019-03-05,250.93211364746094,251.5976393400359,250.38353318875386,251.3997848009715,59114600
2019-03-06,249.4121856689453,251.0579815954183,249.0884387332038,251.0489794764862,75039800
2019-03-07,247.32582092285156,249.1064844531069,246.4804448738546,248.96258773779974,94885100
2019-03-08,246.83108520507812,247.00196077989426,244.99646447360374,245.46410805203166,85795800
2019-03-11,250.4104461669922,250.57231962574085,247.5235930373759,247.55057194716733,65098900
2019-03-12,251.35488891601562,251.87651808443346,250.7793293405715,250.96818182441257,79667500
2019-03-13,253.0186004638672,253.95391542061637,252.08328550711798,252.24518647046384,80639200
2019-03-14,252.85670471191406,253.46824513369083,252.41603991467647,253.04555713280294,67518400
2019-03-15,254.10592651367188,254.91888653964884,253.22068744703466,253.41039925398505,81309000
2019-03-18,255.02728271484375,255.32538552246305,254.09688990367684,254.32271366916763,62199800
2019-03-19,255.0904998779297,256.8609503412382,254.19624665831537,256.0931716521908,90268100
2019-03-20,254.32269287109375,256.08412912442566,253.21165767821932,254.8737171483458,84609200
2019-03-21,257.1952209472656,257.6016871980139,253.45556604211086,253.5007473364463,79550400
2019-03-22,252.2451171875,256.35509822255494,252.18187992446852,255.83119927577494,122659300
2019-03-25,252.05540466308594,253.0941882355563,250.7907973763233,251.90183240816378,85575200
2019-03-26,253.93434143066406,254.8918321344022,252.52520312831808,253.81690864440495,68125900
2019-03-27,252.60646057128906,254.51242750168765,251.05279194971584,253.9252636536454,72224700
2019-03-28,253.56393432617188,254.01558183079365,252.082544845528,253.2387613547047,56238500
2019-03-29,255.16285705566406,255.48803012005948,253.95244470533018,255.0815637895652,82186800
2019-04-01,258.1888427734375,258.48694561262533,256.8971373139716,257.1681424010861,77617900
2019-04-02,258.3152770996094,258.55014262525657,257.5203730740739,258.3785143667261,40070400
2019-04-03,258.7217712402344,259.9321832566487,258.11655144883906,259.53473124333345,68243200
2019-04-04,259.4082946777344,259.66121621719293,258.3514547889321,259.04698213084794,48997500
2019-04-05,260.66387939453125,260.71807489642094,259.7876820254754,260.0767430798067,58621700
2019-04-08,260.8626403808594,260.97103139916385,259.57994900936256,260.23936445922556,53566300
2019-04-09,259.5256652832031,260.2211924584912,258.97466860532046,259.89601951410935,66142300
2019-04-10,260.410888671875,260.50122367314873,259.52564976558756,259.9411576918003,52601500
2019-04-11,260.3387145996094,260.907795014049,259.7696341851698,260.8987532403648,55093100
2019-04-12,262.10009765625,262.3801169192606,260.3838425572366,261.9555671388288,69727800
2019-04-15,261.928466796875,262.2717233265553,261.12452097037357,262.1723465365218,49596700
2019-04-16,262.10009765625,262.86790396976,261.5039196092791,262.81370847152425,52153200
2019-04-17,261.4587707519531,263.2472773597952,261.04323516923716,263.2201796101727,58268300
2019-04-18,261.9736633300781,262.24466842923476,260.74519509298955,262.0459423830726,68708500
2019-04-22,262.199462890625,262.3530351892551,261.1155252933477,261.20586031804896,40160100
2019-04-23,264.5570373535156,264.7919028688459,262.33493942801596,262.56977737697116,52246600
2019-04-24,263.9698791503906,264.80993679336905,263.82534865809765,264.4757220902296,50392900
2019-04-25,263.807373046875,264.46678851904784,262.61504423880285,263.87061033181976,57770900
2019-04-26,265.035888671875,265.10814016977093,263.0757256574203,263.85257398332845,50916400
2019-04-29,265.4512939453125,265.97522047598136,265.0357859690539,265.12612098120803,57197700
2019-04-30,265.58685302734375,265.8759141162516,263.6899551015451,265.1081076591326,81111700
2019-05-01,263.5905456542969,266.42690555104076,263.58150388189347,266.2191377504172,71671900
2019-05-02,263.0214538574219,264.39448001669587,261.52198072190737,263.4731013958403,65030200
2019-05-03,265.59576416015625,265.87578333780584,263.1297594766556,264.5027851904153,56543700
2019-05-06,264.5028991699219,264.94550498344347,260.961969962606,261.2781287864276,107198100
2019-05-07,260.0857238769531,262.68721789900485,258.1707428791583,262.09103988842,144729900
2019-05-08,259.7245178222656,261.4407735198439,259.12833956737035,259.7245178222656,91568300
2019-05-09,258.9385986328125,259.5437909639627,255.9035125049102,257.6468931462025,103471100
2019-05-10,260.2392883300781,260.9980528026272,255.00016092479854,257.9991068637129,112429300
2019-05-13,253.6995086669922,256.0751797535164,252.85945064087548,255.10867471795567,127290500
2019-05-14,255.993896484375,257.52950960477574,254.59379971948158,254.72024673386562,77003200
2019-05-15,257.4932861328125,258.1346179031768,254.15108340328302,254.3588511897965,73956400
2019-05-16,259.87811279296875,261.2420701815301,258.1257174092535,258.197968916265,76749600
2019-05-17,258.1978759765625,260.69097935008955,257.54750238200677,257.5655859270425,100353000
2019-05-20,256.4906311035156,258.30623534254846,255.74088080223547,256.58998032352497,62877600
2019-05-21,258.8031005859375,259.18246910932857,257.93591739971197,258.1888389374327,46847100
2019-05-22,258.0082092285156,258.9656999234851,257.5294638810309,257.8456227104374,49482500
2019-05-23,254.85577392578125,255.82227904019695,253.4375935511134,255.7771252973655,98733800
2019-05-24,255.43386840820312,256.7165599868281,254.81059238592312,256.30102426104975,55268100
2019-05-28,253.05809020996094,256.6712702309959,253.0400342337511,255.71377973073172,70029400
2019-05-29,251.3599090576172,252.34449737537452,249.95077095455366,251.93803113393957,104972900
2019-05-30,252.0464324951172,252.95876937403594,250.94441136239615,252.11868397443934,62523800
2019-05-31,248.6500244140625,250.32112580965443,248.62292666457193,249.4901097810255,86862800
2019-06-03,248.01773071289062,249.80623728540695,246.6808441030367,248.68616023462886,96428000
2019-06-04,253.4014434814453,253.53693227069402,249.86955535430155,250.3212030293882,77231900
2019-06-05,255.5963897705078,255.6234875225482,253.21170489181105,255.0273094112789,71169700
2019-06-06,257.25848388671875,257.9359553445311,255.24415306130928,255.8945267634645,69430400
2019-06-07,259.83282470703125,260.9167898314945,258.1075277932227,258.2791560640357,74272200
2019-06-10,261.0251770019531,262.69627839166463,260.9348419818432,261.38648951601505,60799100
2019-06-11,260.9619445800781,263.22018229289705,260.31157101613115,262.84982800002933,58641300
2019-06-12,260.5012512207031,261.2871134387814,259.98636646872944,260.72707496458196,47096300
2019-06-13,261.5762023925781,261.93754251256837,260.70904675063946,261.41361587841106,48945200
2019-06-14,261.2871398925781,261.89233215027554,260.51933357237925,261.2871398925781,52324700
2019-06-17,261.38653564453125,262.15434210139864,261.2149073459474,261.5220244154178,39205700
2019-06-18,264.1235656738281,265.18043340594187,262.8499158700551,263.2112560780039,85434800
2019-06-19,264.71966552734375,265.25260633990735,263.2834295952393,264.2589761951365,78674400
2019-06-20,267.2488098144531,267.65530353677303,264.78283243591983,267.4114238432043,116570000
2019-06-21,266.86041259765625,268.24008911239224,266.6425762270279,266.97841653189795,83309500
2019-06-24,266.53369140625,267.3868931981655,266.37937215743466,267.06922435138495,47582700
2019-06-25,263.91949462890625,266.61533035214427,263.81057645026266,266.58810080748333,82028700
2019-06-26,263.65618896484375,265.3263319060038,263.54727081440103,264.81802873697444,51584900
2019-06-27,264.5912170410156,265.099520422039,264.037540311866,264.4187539974052,40355200
2019-06-28,265.95269775390625,266.45191528725695,265.0540951136945,265.57145644264745,59350900
2019-07-01,268.36712646484375,269.5108225885334,267.1598855119605,269.2929585599338,78705600
2019-07-02,269.06610107421875,269.12056016932945,267.4776461657612,268.32178984043225,61504500
2019-07-03,271.2172546386719,271.2354261330715,269.60157056268866,269.7468040156415,40898900
2019-07-05,270.90869140625,271.0720963822335,268.68487128810557,269.98285914446024,51677300
2019-07-08,269.4201354980469,270.7272092912815,268.8755168007895,269.592598547186,45841800
2019-07-09,269.75592041015625,270.05544539684234,268.20378098733346,268.25824007582185,41101300
2019-07-10,271.0448913574219,271.9979810492164,270.29152197480397,270.8270549480787,58448500
2019-07-11,271.6800842285156,271.9251500083875,270.6725638774927,271.6891699723608,50826100
2019-07-12,272.8966064453125,272.96923705472307,271.8618557151324,272.1704665539742,40326000
2019-07-15,272.9873046875,273.3322307348053,272.47900136529853,273.3322307348053,33900000
2019-07-16,272.1067810058594,273.1052436155507,271.7981703265815,272.8964653470185,36650100
2019-07-17,270.25518798828125,272.2430281874804,270.25518798828125,272.0796508917685,36036300
2019-07-18,271.2444763183594,271.6257175838672,269.3111235518029,269.755881944522,51392600
2019-07-19,269.73779296875,272.370083973612,269.5653299445961,272.3428544277168,58678600
2019-07-22,270.4003601074219,270.9449786699642,269.6197614047901,270.1371227237771,43638100
2019-07-23,272.33367919921875,272.33367919921875,270.6907658356253,271.5258511361185,44564500
2019-07-24,273.6135559082031,273.6135559082031,271.48048292126975,271.5712572888846,47213200
2019-07-25,272.3064880371094,273.21417633056643,271.4986321597174,273.15971724899487,55394100
2019-07-26,274.13104248046875,274.3307350801449,272.86934203241077,272.9964317324127,45084100
2019-07-29,273.6318054199219,274.1310507844643,273.0781286543182,274.0130468310187,38126500
2019-07-30,272.9601135253906,273.3685844705238,271.8436465890288,272.2248879845169,45849000
2019-07-31,269.9737854003906,273.3957887926122,267.94965776248415,273.2051542622302,104245200
2019-08-01,267.6229553222656,273.09631753210533,266.824184767519,270.1281852075231,142646600
2019-08-02,265.6077880859375,266.96932075211555,264.04656285403524,266.72425484436656,116749700
2019-08-05,257.6202087402344,261.6049476556498,255.71405696522774,261.49602944572837,178745400
2019-08-06,261.23272705078125,261.45059111694167,258.0376736517805,259.5172102699318,120711700
2019-08-07,261.3870849609375,262.15862580427233,256.00449825818504,258.1466300392057,140572300
2019-08-08,266.51556396484375,266.51556396484375,262.33113216090277,262.8848089972405,87713900
2019-08-09,264.7000732421875,266.1705239429332,262.91192607759484,265.57144630550897,93730000
2019-08-12,261.47784423828125,264.6910417239846,260.5247546514729,263.1933611738068,65527600
2019-08-13,265.5442199707031,266.996526894083,260.83331514262096,261.1782411532244,94299800
2019-08-14,257.69268798828125,262.08589578320374,257.5656260378326,261.47776016948006,135622100
2019-08-15,258.37353515625,259.2721656394574,256.32217790974335,258.5823134908246,99556600
2019-08-16,262.1857604980469,262.6214331363169,258.427917790283,260.0345437452462,83018300
2019-08-19,265.3445129394531,266.0252791757126,264.53668474332534,265.21745097958484,53571800
2019-08-20,263.3113708496094,265.37181390710555,263.1843088555417,264.8362809811604,51596400
2019-08-21,265.4534912109375,265.8256190891251,264.7908686879268,265.480720755694,49524700
2019-08-22,265.3717956542969,266.796873242522,263.59273395652144,266.16150791497233,51666400
2019-08-23,258.5550537109375,265.734872485339,257.30243925086523,264.06472910539344,149161500
2019-08-26,261.4142761230469,261.4142761230469,259.21765786464675,260.7516535759884,72423800
2019-08-27,260.3885803222656,263.1842762508869,259.626125350947,262.8121206636148,66668900
2019-08-28,262.22210693359375,262.3854841923523,258.9181079651836,259.7259639120188,59696700
2019-08-29,265.57147216796875,266.09794697657406,263.78332482923884,264.79087340407847,57899400
2019-08-30,265.4534912109375,267.07823354882765,264.51857324036206,267.0600897524742,62901200
2019-09-03,263.9013366699219,264.6637916599921,262.5670335121855,263.7470451424127,69101400
2019-09-04,266.8966979980469,266.91484179341563,265.32638713444624,266.0797839992385,46887300
2019-09-05,270.3277587890625,271.244505212518,266.86038254462613,269.39284086979836,83258100
2019-09-06,270.5364990234375,271.18097769003475,269.96467863684046,270.645444892763,49584300
2019-09-09,270.67266845703125,271.6166443667384,269.72866484687484,271.52589769497945,51260300
2019-09-10,270.6092224121094,270.67276726589705,268.64861159858026,269.910284421364,57947100
2019-09-11,272.53350830078125,272.61519695256993,270.2642867495674,270.91782366433534,68821100
2019-09-12,273.4774475097656,274.5394274321827,272.6786772806765,273.4411322174111,72908700
2019-09-13,273.2958984375,274.2762174267947,272.9237428675318,273.9222056527572,62104800
2019-09-16,272.45172119140625,273.3412656901868,271.80727025987915,272.1612542897087,58191200
2019-09-17,273.14166259765625,273.2324092962593,272.0796547595179,272.25211780759554,41475500
2019-09-18,273.30499267578125,273.41391085565266,270.7089893535516,272.7512883274981,73375800
2019-09-19,273.286865234375,274.69379915239404,272.9510248921478,273.69533617519346,76560500
2019-09-20,271.99560546875,274.17501234833077,271.2022742040903,273.89230390446664,89565000
2019-09-23,271.9317932128906,272.65218638022174,271.07462357793355,271.3299489269606,43476800
2019-09-24,269.7979736328125,273.4181389160183,268.8313829068721,273.0260371330822,94869400
2019-09-25,271.3937683105469,271.8405806831163,268.3936747972442,269.880043908086,71854000
2019-09-26,270.82843017578125,271.6126338213632,269.41502694089456,271.40291917717923,56179700
2019-09-27,269.36932373046875,271.69463423150086,267.81001685383865,271.5851852648957,84746600
2019-09-30,270.6186828613281,271.3299483197672,269.843606937057,269.889189816705,51662400
2019-10-01,267.3997802734375,272.1597967306999,267.1809378983291,271.5032417769954,88242400
2019-10-02,262.6761474609375,265.8221445550041,261.3812934601686,265.81301685003416,122539500
2019-10-03,264.8282775878906,264.85563288257976,259.72174256169916,262.44825563642974,85278800
2019-10-04,268.41192626953125,268.6672515970183,265.4300603849655,265.4847987957739,65091200
2019-10-07,267.2537841796875,269.2417037740578,266.97110359958515,267.60943074532133,59610500
2019-10-08,263.1047668457031,266.1322154876475,263.0682838493837,265.39359482532114,95708100
2019-10-09,265.6033020019531,266.54253737517377,264.4999348924504,265.12913437657,62359400
2019-10-10,267.3997802734375,268.28430531067295,265.35717723008116,265.5213090114124,55296300
2019-10-11,270.1718444824219,272.4150618159164,270.044195734655,270.1627167760195,98720400
2019-10-14,269.87091064453125,270.5274653905415,269.524391774641,269.8526552334609,40394800
2019-10-15,272.542724609375,273.29047295885005,270.80103030537066,270.91957916911326,46754500
2019-10-16,272.10504150390625,272.79807934924384,271.66735682548233,272.0776862115048,48928200
2019-10-17,272.9074401855469,273.78283717724014,272.21440249342334,273.272186613055,45736600
2019-10-18,271.7129211425781,273.0169030385987,270.85575160138507,272.36947594373936,64304000
2019-10-21,273.5549621582031,273.7555769372402,272.59749897502246,273.0352115370247,39048600
2019-10-22,272.6612243652344,274.3846629469558,272.5700308073667,274.09285469312607,48594700
2019-10-23,273.45458984375,273.5093004196795,272.19619094063097,272.4059333672742,34352200
2019-10-24,273.9013366699219,274.5396636743096,273.0715226955632,274.3937595639249,35453100
2019-10-25,275.0230407714844,275.57017439128174,273.27221875380724,273.3269293329498,45205400
2019-10-28,276.5732116699219,277.07476240103847,276.2175929164991,276.2449482052239,42147000
2019-10-29,276.4912109375,277.42134663000076,276.17204727494345,276.2997238713171,44284900
2019-10-30,277.3392639160156,277.71311031784825,275.3786991771508,276.6918089223401,49643900
2019-10-31,276.60052490234375,277.33004553803613,275.14153928769264,277.33004553803613,69053800
2019-11-01,279.16302490234375,279.2086077821557,277.8863703270977,278.05052991684784,71141500
2019-11-04,280.2845458984375,280.85903474021785,279.9106717660349,280.72225830845315,60606900
2019-11-05,279.9745178222656,280.7861043872324,279.68270954081447,280.48516840062047,42933200
2019-11-06,280.0383605957031,280.3119134712227,279.08999757995224,279.97452231529195,46487100
2019-11-07,281.02325439453125,282.3637195020132,280.54908667325026,281.378901056775,54272300
2019-11-08,281.71636962890625,281.7710802337488,279.97467449905844,280.67681248012786,49032100
2019-11-11,281.1782531738281,281.35151263066575,280.19340701618546,280.33021130301705,35797300
2019-11-12,281.77105712890625,282.67380986316886,280.9959531860143,281.54308701796054,46484600
2019-11-13,281.86212158203125,282.263351019712,280.54901211841593,280.7769821248996,53917700
2019-11-14,282.2724914550781,282.3545851581734,280.94115421786375,281.5794814590841,51219900
2019-11-15,284.31512451171875,284.360707388631,282.9199489720385,283.61295897432547,62023600
2019-11-18,284.5248107910156,284.76190851543424,283.62205842245453,284.07799845964644,49228000
2019-11-19,284.44281005859375,285.13584797890377,283.7953828494702,285.1267202709909,67804700
2019-11-20,283.3850402832031,284.36988662400745,281.82573271003866,283.85010815682625,79406200
2019-11-21,282.92901611328125,283.60382628077144,282.1265850365531,283.4944051261436,54664700
2019-11-22,283.55828857421875,283.8136139435332,282.54611480498653,283.6768374650394,44850200
2019-11-25,285.7558898925781,285.7558898925781,284.4883909027602,284.4883909027602,48647200
2019-11-26,286.4033203125,286.58570748343044,285.4732125288553,285.79237616379595,37569000
2019-11-27,287.679931640625,287.679931640625,286.667730302239,286.88657261178366,44444600
2019-11-29,286.613037109375,287.3607854835019,286.3850670803148,287.1145600419583,36592700
2019-12-02,284.1783142089844,286.9321819618244,283.7497294692286,286.86834367905055,75767800
2019-12-03,282.2724914550781,282.3545851581734,280.06575705912854,281.45180487949045,73941700
2019-12-04,284.0141296386719,284.61597376246,282.9746009363967,283.3211197799446,49080000
2019-12-05,284.5248107910156,284.7345532263376,283.21170125763325,284.7163256430636,40709000
2019-12-06,287.1236572265625,287.524886661327,286.43061950681107,286.43974721208247,48927000
2019-12-09,286.2209777832031,287.40641097876033,286.1480117791947,286.73162849775485,34838500
2019-12-10,285.9017639160156,286.8318715909403,285.2452091371359,286.16621693444034,52649800
2019-12-11,286.7133483886719,286.9686736991754,285.8196958877238,286.3577017981286,53429100
2019-12-12,289.18450927734375,289.96871272087856,286.4853522653221,286.72242214237934,96389600
2019-12-13,289.35784912109375,290.58889303070293,288.17238809287204,288.94749187509836,81503900
2019-12-16,291.345703125,291.93841964706013,289.2939728213028,291.0903778003415,82749700
2019-12-17,291.4095458984375,292.0296177209557,291.3274800244313,291.7287095162663,61097700
2019-12-18,291.427734375,292.0295785319879,291.3730237996711,291.8016085253275,48133000
2019-12-19,292.62225341796875,292.6952193936228,291.3638547074139,291.619179965471,85310500
2019-12-20,293.90533447265625,295.0416164920908,292.67741049177044,293.65789838021783,147142100
2019-12-23,294.354248046875,294.74827759131267,294.2076265492535,294.6932980253535,52990000
2019-12-24,294.3634338378906,294.62915909688604,294.0610182463545,294.5833521115951,20270000
2019-12-26,295.9303283691406,295.9395009498241,294.73906741806377,294.7482120335622,30911200
2019-12-27,295.8570556640625,296.7184394441821,295.3255772295072,296.6634598807864,42528800
2019-12-30,294.2259521484375,296.0770241392067,293.74028065847364,295.9395752203852,49729100
2019-12-31,294.940673828125,295.1881098130818,293.37370043921436,293.72192296234743,57077300
2020-01-02,297.6989440917969,297.71728925572063,295.5546573018844,296.4801931939895,59151200
2020-01-03,295.4447937011719,296.5719310045377,294.2443596139796,294.2993391931489,77709700
2020-01-06,296.57183837890625,296.65430772190325,293.5661398420069,293.68527154806566,55653900
2020-01-07,295.738037109375,296.48028939421766,295.2889999253754,296.00376242060156,40496400
2020-01-08,297.3140869140625,298.5328378108533,295.6829613419756,295.9303693680399,68296000
2020-01-09,299.3302001953125,299.40352495260476,298.294704728868,298.8811909264016,48473300
2020-01-10,298.4687194824219,300.07235545551816,298.0013931580216,299.9165893357821,53029300
2020-01-13,300.52130126953125,300.5304458845552,298.6610852243349,299.09177701633524,47086800
2020-01-14,300.063232421875,301.1353620319294,299.50423615771473,300.0815496239874,62832800
2020-01-15,300.7413330078125,301.5019023922084,299.8891216822957,299.9715910397463,72056600
2020-01-16,303.24298095703125,303.24298095703125,301.8959256745201,302.1250165187214,54050300
2020-01-17,304.1868591308594,304.3976048271327,303.17885374044386,303.9577682678192,95846000
2020-01-21,303.5912170410156,304.3976213972453,303.1513804577593,303.2246772332371,77742400
2020-01-22,303.6278991699219,305.10325904612256,303.472133024947,304.452620782391,48914900
2020-01-23,303.9760437011719,304.38841838405864,301.85924665475704,302.97721103138565,51963000
2020-01-24,301.27276611328125,304.71830123070856,299.980690444246,304.635831885688,87578400
2020-01-27,296.443603515625,297.92810796760887,295.6738615021962,296.0129115356498,84062500
2020-01-28,299.5500183105469,300.42971926518106,296.5351751654202,297.8730577788498,63834000
2020-01-29,299.30267333984375,301.14457311721316,299.10107223005605,300.91548221814526,53888900
2020-01-30,300.2739562988281,300.484729951174,296.48022631294674,297.231623057657,75491800
2020-01-31,294.8216552734375,299.80667522712497,293.9052917226155,299.6508811187989,113845600
2020-02-03,297.0117492675781,298.88113873930445,296.18702766585056,296.3061594017483,69083000
2020-02-04,301.53851318359375,302.4090695275427,300.31058968515316,300.631322441618,62573200
2020-02-05,305.0206604003906,305.23143401703624,303.0138505948838,304.4800094344082,65951100
2020-02-06,306.04705810546875,306.23948658903026,304.9657280409619,305.9829059558844,50359700
2020-02-07,304.41595458984375,306.0562250590366,303.8661309172076,304.9840954643301,64139400
2020-02-10,306.6885070800781,306.7526592320417,303.4904076474018,303.52707001498,42070000
2020-02-11,307.2200012207031,308.8327817820095,306.6884947902929,308.04472268441083,54864500
2020-02-12,309.1993103027344,309.41005595945524,308.29209163902914,308.65863135806325,43992700
2020-02-13,308.8695068359375,309.8408499960324,307.4949614623846,307.7698593510163,54501900
2020-02-14,309.3642272949219,309.4833589874241,308.08132438564087,309.28175796130944,64582200
2020-02-18,308.56695556640625,309.42833911437134,307.1740657619441,308.3653545665595,57226200
2020-02-19,310.04248046875,310.7205806350666,309.25442113656584,309.53849163679035,48814700
2020-02-20,308.7687072753906,310.3173639016579,305.7721805893819,309.4926143400653,74163400
2020-02-21,305.5888977050781,307.7240122691576,304.7641482162331,307.4124520475645,113788200
2020-02-24,295.4539489746094,305.66222441007517,294.37261872884346,296.11373185118,161088400
2020-02-25,286.50103759765625,297.4607370329087,285.6213364835221,296.84678915931295,218913200
2020-02-26,285.44720458984375,291.5043533570455,284.71412504182155,287.9030518374297,194773800
2020-02-27,272.62725830078125,285.5021516671391,272.62725830078125,279.9123298627245,284353500
2020-02-28,271.4817810058594,272.9754575536468,261.6583660060292,264.55407718504784,384975800
2020-03-02,283.23876953125,283.3029216830661,269.8323680613231,273.26873092756443,238703600
2020-03-03,275.1289367675781,287.5914845326907,272.6822621634208,283.61447075418994,300139100
2020-03-04,286.69342041015625,286.9133666275338,277.9604789204638,280.5171404629055,176613400
2020-03-05,277.1632385253906,282.6705909596621,274.91816519813835,279.4724919610875,186366800
2020-03-06,272.581298828125,273.79090456077535,265.9560129971346,268.6317769891689,228667200
2020-03-09,251.29429626464844,260.4212661192737,250.57953407058477,252.2747836579763,309417300
2020-03-10,264.297607421875,264.3892214116597,250.62544991523072,260.83375405902194,276444100
2020-03-11,251.41346740722656,258.35951814826916,248.22454043948105,257.22323639794087,255316300
2020-03-12,227.35888671875,244.35742781786726,226.96484324995137,234.58899220836824,392220700
2020-03-13,246.7949981689453,248.77434647333422,227.7346366084583,241.08604410630707,329566100
2020-03-16,219.7897491455078,235.4137326543231,217.507999431992,221.00850006335853,297240000
2020-03-17,231.65670776367188,234.74486242903518,217.2423130667214,224.54571768132374,262070500
2020-03-18,219.9272003173828,227.5971569540212,208.94917148333334,216.4908378124237,327597100
2020-03-19,220.39456176757812,226.6899879899135,212.79791514547082,219.23994888867023,289322000
2020-03-20,210.89683532714844,225.340685761299,210.62030694707715,223.5524848436313,347158800
2020-03-23,205.50454711914062,211.70793237607222,201.18152921870708,210.33453128830158,326025200
2020-03-24,224.1239776611328,224.99965325237764,215.50560549655268,216.0770871962549,235494500
2020-03-25,227.4791259765625,236.29108520985923,220.98999933781093,225.7093641659939,299430300
2020-03-26,240.76158142089844,242.23636179724778,229.56228861158792,229.9955130827895,257632800
2020-03-27,233.59036254882812,240.40210846129074,231.40581506771846,233.4521053910937,224341200
2020-03-30,241.17636108398438,241.8953263873629,233.6917407130098,235.69194049956965,171369500
2020-03-31,237.58155822753906,242.72492158244737,236.17127891009355,240.17167888160807,194881100
2020-04-01,226.88925170898438,237.4986263490016,224.81530968581333,228.5760595756085,189554600
2020-04-02,232.12478637695312,232.90826706559199,225.45129745089525,226.00435422566696,177660400
2020-04-03,228.76959228515625,233.49818374298073,226.03198818481752,231.13848720921038,135561200
2020-04-06,244.1352081298828,246.1077708063619,228.75117988905635,237.6645195634411,188061200
2020-04-07,244.384033203125,253.50936942517404,244.1628217961707,252.75352627857413,201427200
2020-04-08,252.58761596679688,254.40346793193098,244.49463720632136,246.99257642457417,153774500
2020-04-09,256.4314270019531,259.1966831027809,253.91503382352957,255.85991711221806,189999200
2020-04-13,254.0901336669922,255.79538031823733,250.1726880682887,255.45433661391547,114839100
2020-04-14,261.5839538574219,262.60708486359886,253.95185000102325,258.9938335234627,134143400
2020-04-15,256.02581787109375,261.72223788702536,253.90577161399165,255.8506827589529,121775000
2020-04-16,257.26092529296875,258.1181476901565,254.1822777488258,257.3070016297343,131798300
2020-04-17,264.21099853515625,264.8193300820858,260.3027510489938,263.04958204992425,146684800
2020-04-20,259.55609130859375,264.34921201872885,259.3348798735403,260.4962680372042,100109300
2020-04-21,251.67507934570312,256.28383761316223,250.73487465617947,255.07634519745818,126385700
2020-04-22,257.26092529296875,259.01224803453573,255.2422866611191,256.5696114636951,92951600
2020-04-23,257.2425231933594,261.7222523215309,256.9383574252864,258.5421968253092,104709700
2020-04-24,260.828125,261.50101398459896,256.7078930598151,258.76340983468236,85063200
2020-04-27,264.5887756347656,265.71331366990245,262.34892608162744,262.80980186439456,77896600
2020-04-28,263.3722229003906,268.5985412619103,263.0680289718382,268.24827098279667,105270000
2020-04-29,270.266845703125,271.8061836334451,267.6859518357042,268.7183093826725,118745600
2020-04-30,267.75042724609375,270.3681985352974,266.0083031395082,268.8841637634325,122901700
2020-05-01,260.6622009277344,267.9163831355571,259.4915581319008,262.9850053506957,125180000
2020-05-04,261.3812255859375,261.6853913737779,257.28864438988586,258.7726516314757,80873200
2020-05-05,263.79620361328125,266.61676244530474,261.510248557089,264.21100325960634,79569900
2020-05-06,262.0079345703125,265.8885015560774,261.5747101232344,265.5013815742133,73632600
2020-05-07,265.1695861816406,267.105270843854,264.6626338763726,265.2341155672962,75250400
2020-05-08,269.5570983886719,270.02720080771184,267.17896299431584,268.31272783391654,76452400
2020-05-11,269.6123962402344,270.9950239132612,267.19741107208864,267.6214090155199,79514200
